title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
石璋如先生口述历史 ,陈存恭、陈仲玉、任育德, 九州出版社,, 2013-3-1,455,58,中研院近代史研究所口述历史系列,https://book.douban.com/series/10252,9.78751E+12,8.2,17,https://book.douban.com/subject/24845889/
傅秉常日记 ,傅秉常                   /                傅锜华 张力 校注, 社会科学文献出版社,, 2017-6,608,228,中国社会科学院近代史研究所民国文献丛刊,https://book.douban.com/series/25838,9.78752E+12,8.2,16,https://book.douban.com/subject/27078859/
孙中山与“科学的时代” ,[日]武上真理子, 社会科学文献出版社,袁广泉, 2016-11,300, 75.00元,日本京都大学中国研究系列,https://book.douban.com/series/18540,9.78751E+12,8.2,18,https://book.douban.com/subject/26916638/
想象异域 ,葛兆光, 中华书局,, 2014-1-1,316, CNY 68.00,中华书局经典学术,https://book.douban.com/series/32331,9.7871E+12,8.2,855,https://book.douban.com/subject/25813100/
英法争霸的序幕 ,(英) 詹姆斯·福克纳, 江苏凤凰文艺出版社,无性大象, 2019-12-1,256,99.8,指文·战争艺术文库,https://book.douban.com/series/48665,9.78756E+12,8.2,24,https://book.douban.com/subject/34886854/
南宋地方武力 ,黄宽重, 国家图书馆出版社,, 2009-7-1,299, 36.00元,,,9.7875E+12,8.1,88,https://book.douban.com/subject/3931947/
契丹古代史研究 ,[日]爱宕松男, 内蒙古人民出版社,邢复礼, 2014-8,201, 36.00元,北方民族史译丛,https://book.douban.com/series/28327,9.7872E+12,8.1,15,https://book.douban.com/subject/26291492/
五胡十六国 ,[日]三崎良章, 商务印书馆,刘可维, 2019-1,297,36,世说中国,https://book.douban.com/series/7163,9.7871E+12,8.1,371,https://book.douban.com/subject/30428109/
古代中国与皇帝祭祀 ,[日] 金子修一, 复旦大学出版社,"肖聖中,吳思思,王曹傑", 2017-7-1,252, CNY 45.00,日本学者古代中国研究丛刊,https://book.douban.com/series/34408,9.78731E+12,8.1,89,https://book.douban.com/subject/27078752/
中古异相 ,余欣, 上海古籍出版社,, 2015-6,415, 88.00元,中古中国知识·信仰·制度研究书系,https://book.douban.com/series/12637,9.78753E+12,8.1,78,https://book.douban.com/subject/26393869/
中国转向内在 ,[美]            刘子健, 江苏人民出版社,赵冬梅, 2002-1,197, 12.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8.1,787,https://book.douban.com/subject/1097745/
唐代党项 ,周伟洲, 广西师范大学出版社,,2006,141,16.8,中国古代北方民族史丛书,https://book.douban.com/series/423,9.78756E+12,8.1,36,https://book.douban.com/subject/1814307/
魏晋南北朝禁卫武官制度研究（上下册） ,张金龙, 中华书局,, 2004-11-01,1013,65,,,9.7871E+12,8.1,58,https://book.douban.com/subject/1199057/
中国民族史 ,王钟翰, 中国社会科学出版社,, 1994-12,1056, 115.00元,,,9.7875E+12,8.1,22,https://book.douban.com/subject/1024731/
吐蕃在中亚 ,[美] 白桂思, 新疆人民出版社,付建河, 2012-11,226, CNY 36.00,新疆通史翻译丛书,https://book.douban.com/series/17920,9.78723E+12,8.1,121,https://book.douban.com/subject/21249086/
制度·言论·心态 ,赵园, 北京大学出版社,, 2015-8-25,524, CNY 79.00,博雅英华,https://book.douban.com/series/18636,9.7873E+12,8.1,47,https://book.douban.com/subject/26504653/
孟德斯鸠传 ,[法]路易·戴格拉夫 著, 浙江大学出版社,"许明龙,赵克非", 2016-4,480, 75.00元,启真·思想家,https://book.douban.com/series/18595,9.78731E+12,8.1,17,https://book.douban.com/subject/26718494/
《竹书纪年》解谜 ,[美]倪德卫, 上海古籍出版社,"邵东方,魏可钦,解芳  等", 2015-6,403, 68.00元,早期中国研究丛书,https://book.douban.com/series/433,9.78753E+12,8.1,32,https://book.douban.com/subject/26427961/
西汉人口地理 ,葛剑雄, 商务印书馆,, 2014-8,236,48,,,9.7871E+12,8.1,66,https://book.douban.com/subject/25913915/
雍正皇帝 ,[日] 宫崎市定, 上海古籍出版社,"马云超,张学锋", 2018-7-1,266,52,宫崎市定亚洲史论考,https://book.douban.com/series/43234,9.78753E+12,8.1,13,https://book.douban.com/subject/30206377/
元代回族史稿 ,杨志玖, 中华书局,, 2015-8-1,484, CNY 68.00,杨志玖文集,https://book.douban.com/series/32094,9.7871E+12,8.1,15,https://book.douban.com/subject/26637860/
最后的游牧帝国 ,(日)宫脇淳子, 内蒙古人民出版社,晓克, 2005-4-1,196, 15.00元,蒙古历史文化文库,https://book.douban.com/series/6328,9.7872E+12,8.1,95,https://book.douban.com/subject/1414451/
民國乃敵國也 ,林志宏, 聯經出版公司,, 2009-3-28,520, 232.00元,聯經學術叢書,https://book.douban.com/series/33594,9.78957E+12,8.1,194,https://book.douban.com/subject/3610433/
金史纪事本末（全三册） ,李有棠 撰                   /                崔文印 点校, 中华书局,, 2015-8-1,958, 98.00元,历代纪事本末,https://book.douban.com/series/32364,9.7871E+12,8.1,15,https://book.douban.com/subject/26659437/
近代中国商业的发展 ,[英] 科大卫, 浙江大学出版社,"周琳,李旭佳", 2010-7,222, 34.00元,社会经济史译丛,https://book.douban.com/series/1545,9.78731E+12,8.1,102,https://book.douban.com/subject/4766858/
宋代科举 ,(美)贾志扬, 东大图书股份有限公司,, 民国84[1995].6, 341页, TWD250,,,9.78957E+12,8.1,38,https://book.douban.com/subject/3068293/
学人游幕与清代学术 ,尚小明, 社会科学文献出版社,, 1999-10,341,23.8,东方历史学术文库,https://book.douban.com/series/1928,9.7878E+12,8.1,54,https://book.douban.com/subject/1063413/
魏晋玄学史 ,余敦康, 北京大学出版社,, 2004-12-1,500,37,博雅思想史丛书,https://book.douban.com/series/736,9.7873E+12,8.1,78,https://book.douban.com/subject/1482669/
唐陵的布局 ,沈睿文, 北京大学出版社,, 2009-04,400, 45.00元,,,9.7873E+12,8.1,72,https://book.douban.com/subject/3720618/
敦煌文书的世界 ,池田温, 中华书局,"张铭心,郝轶君", 2008-01,313, 26.00元,日本中国学文萃,https://book.douban.com/series/1028,9.7871E+12,8.1,68,https://book.douban.com/subject/2377168/
帝国与现代医学 ,李尚仁 主编, 中华书局,, 2012-7,528, 82.00元,生命医疗史系列,https://book.douban.com/series/13524,9.7871E+12,8.1,26,https://book.douban.com/subject/11540032/
古代中国的动物与灵异 ,[英]胡司德, 江苏人民出版社,蓝旭, 2016-2,424, 56.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8.1,215,https://book.douban.com/subject/26718143/
香港道教與扶乩信仰 ,志賀市子, 香港中文大学出版社,宋軍, 2013-6,350,$140 ,道教研究學術論叢,https://book.douban.com/series/48939,9.78963E+12,8.1,16,https://book.douban.com/subject/20428383/
出国华工与清朝官员 ,[澳大利亚]颜清湟, 中国友谊出版社,"粟明鲜,贺跃夫", 1990-12, 466页, 8.30元,,,9.78751E+12,8.1,14,https://book.douban.com/subject/4105932/
台湾史学史 ,王晴佳, 上海古籍出版社,, 2017-7,280, 78.00元,,,9.78753E+12,8.1,101,https://book.douban.com/subject/27067762/
化敌为友 ,﹝美﹞查尔斯•库普乾, 北京大学出版社,宋 伟 等, 2017-3,404, 60.00元,大战略研究丛书,https://book.douban.com/series/7438,9.7873E+12,8.1,12,https://book.douban.com/subject/27012600/
汉魏制度丛考 ,杨鸿年, 武汉大学出版社,, 2005-5-1,536,33,,,9.78731E+12,8.1,70,https://book.douban.com/subject/1423550/
国防军 ,[美]罗伯特•M.奇蒂诺（Robert M. Citino, 台海出版社,, 2019-5-1,392,119.8,,,9.78752E+12,8.1,22,https://book.douban.com/subject/33451439/
德国战争的神话与现实 ,(德) 格哈德·P.格罗斯, 民主与建设出版社,"孙希琨,张大卫", 2020-5,368,119.8,,,9.78751E+12,8.1,24,https://book.douban.com/subject/35024625/
蕭朝貴研究 ,劉晨, 九州出版社,, 2014-3,247,38,,,9.78751E+12,8.1,21,https://book.douban.com/subject/26280750/
霍布斯传 ,[美]A.P.马蒂尼奇, 上海人民出版社,陈玉明, 2007-1,490, 36.00元,文景人文·人物,https://book.douban.com/series/16128,9.78721E+12,8.1,90,https://book.douban.com/subject/1958226/
宋代政治结构研究 ,(日) 平田茂树, 上海古籍出版社,"林松涛,朱刚", 2010年, 384页,38,日本宋学研究六人集,https://book.douban.com/series/6344,9.78753E+12,8,74,https://book.douban.com/subject/4191648/
宋辽关系史研究 ,陶晋生, 中华书局,, 2008-05,208, 28.00元,,,9.7871E+12,8,108,https://book.douban.com/subject/3082928/
五、六世纪北方民众佛教信仰 ,侯旭东, 中国社会科学出版社,,1998,378, 18元,东方历史学术文库,https://book.douban.com/series/1928,9.7875E+12,8,39,https://book.douban.com/subject/1904036/
唐、吐蕃、大食政治关系史 ,王小甫, 中国人民大学出版社,, 2009-12,322, 39.80元,当代中国人文大系,https://book.douban.com/series/2002,9.7873E+12,8,95,https://book.douban.com/subject/4213242/
中国史乘中未详诸国考证 ,[法]希勒格著  冯承钧译, 上海古籍出版社,, 2014-3,137,16,冯承钧译著集,https://book.douban.com/series/23107,9.78753E+12,8,12,https://book.douban.com/subject/25818918/
北京：城与人 ,赵园, 北京师范大学出版社,, 2014-7,36,48,赵园作品系列,https://book.douban.com/series/18611,9.7873E+12,8,30,https://book.douban.com/subject/25929547/
托克维尔传 ,[英] 休·布罗根, 浙江大学出版社·启真馆,"盛仁杰,董子云", 2017-4,623,108,启真·思想家,https://book.douban.com/series/18595,9.78731E+12,8,53,https://book.douban.com/subject/26997127/
鄧拓 ,齊慕實, 牛津大學出版社,"郭莉,黄新", 2016-10,438, HKD 118,,,9.7802E+12,8,34,https://book.douban.com/subject/26891542/
北辙 ,许齐雄, 浙江大学出版社,叶诗诗, 2016-1-31,289, CNY 52.00,海外中国思想史研究前沿译丛,https://book.douban.com/series/32949,9.78731E+12,8,34,https://book.douban.com/subject/26692610/
读书与藏书之间: 二集 ,辛德勇, 中华书局,, 2020-6,, 75.00元,辛德勇著作系列,https://book.douban.com/series/48018,9.7871E+12,8,13,https://book.douban.com/subject/35043576/
两京新记辑校·大业杂记辑校 ,[唐]韦述撰                   /                [唐]杜宝撰, 三秦出版社,辛德勇 辑校, 2006-1,212, 12.00元,长安史迹丛刊,https://book.douban.com/series/6560,9.78781E+12,8,41,https://book.douban.com/subject/1748233/
纬史论微 ,姜忠奎, 上海书店出版社,黄曙辉 注解, 2005-6,475, 30.00元,,,9.78781E+12,8,34,https://book.douban.com/subject/1395758/
谜一般的七支刀 ,[日本]            宫崎市定, 中信出版集团/楚尘文化,马云超, 2018-1,216, 48.00元,观潮丛书,https://book.douban.com/series/40365,9.78751E+12,8,231,https://book.douban.com/subject/27104087/
国之枭雄 ,[澳]张磊夫, 江苏人民出版社,方笑天, 2018-9,484,88,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8,206,https://book.douban.com/subject/30296906/
明末农民战争史 ,顾诚, 光明日报出版社,, 2012-10,425, 46.00元,顾诚著作系列,https://book.douban.com/series/9005,9.78751E+12,8,433,https://book.douban.com/subject/19894446/
张之洞与清末新政研究（增订版） ,李细珠, 中国社会科学出版社,, 2015-3,430, 79.00元,,,9.78752E+12,8,27,https://book.douban.com/subject/26346146/
南西伯利亚古代史 ,C.B.吉谢列夫, 新疆人民出版社,, 2014-12-1,721, CNY 102.00,新疆通史翻译丛书,https://book.douban.com/series/17920,9.78723E+12,8,23,https://book.douban.com/subject/26359697/
战争之谕 ,[美]詹姆斯·Q. 惠特曼, 中国政法大学出版社,赖骏楠, 2015-11-1,, 49.00元,雅理译丛,https://book.douban.com/series/31864,9.78756E+12,8,25,https://book.douban.com/subject/26678468/
中国的早期近代经济 ,李伯重, 中华书局,,2010年5月,619, 62.00元,中华学术文库,https://book.douban.com/series/2042,9.7871E+12,8,33,https://book.douban.com/subject/4899004/
朋党之争与北宋政治 ,罗家祥, 华中师范大学出版社,, 2002-1-1,312, 18.00元,,,9.78756E+12,8,39,https://book.douban.com/subject/5442688/
庚子勤王与晚清政局 ,桑兵, 北京大学出版社,, 2004-4,488, 37.00元,,,9.7873E+12,8,267,https://book.douban.com/subject/1160760/
明治前期日中关系史研究 ,安冈昭男, 福建人民出版社,胡连成, 2007-4,247, 19.00元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336,9.78721E+12,8,23,https://book.douban.com/subject/2293071/
道与庶道 ,[美] 韩明士, 江苏人民出版社,皮庆生, 2007-10,364, 26.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8,169,https://book.douban.com/subject/2327851/
明末农民战争（修订版） ,袁良义, 社会科学文献出版社,, 2019-4,485, 158元,北京大学史学丛书,https://book.douban.com/series/46835,9.78752E+12,8,28,https://book.douban.com/subject/33391383/
明清封建土地所有制论纲 ,傅衣凌, 中华书局,,2008,247, 20.00元,傅衣凌著作集,https://book.douban.com/series/9015,9.7871E+12,8,32,https://book.douban.com/subject/2382355/
保守主义 ,卡尔•曼海姆, 中国人民大学出版社,霍桂桓, 2014-1-1,294, 42.00元,当代世界学术名著·哲学系列,https://book.douban.com/series/4532,9.7873E+12,8,16,https://book.douban.com/subject/25790337/
晚清民国的国学研究 ,桑兵, 北京师范大学出版社,, 2014-10,302, 48元,中华学人丛书,https://book.douban.com/series/21546,9.7873E+12,8,76,https://book.douban.com/subject/26206652/
塞種史研究 ,余太山, 商务印书馆,, 2012-1,375, 32.00元,余太山著作集,https://book.douban.com/series/31853,9.7871E+12,8,48,https://book.douban.com/subject/10549879/
新疆穆斯林研究 ,佐口透, 新疆人民出版社,章莹, 2013-6,309, 48.00元,新疆通史翻译丛书,https://book.douban.com/series/17920,9.78723E+12,8,20,https://book.douban.com/subject/11619544/
突厥世系 ,阿布尔-哈齐-把阿秃儿汗, 中华书局,罗贤佑, 2005-01-01,317,24,中外关系史名著译丛,https://book.douban.com/series/199,9.7871E+12,8,39,https://book.douban.com/subject/1420396/
古典世界的战争 ,[英] 约翰·沃利, 后浪丨江西人民出版社,孟驰, 2018-4,224, 138.00元,,,9.78721E+12,8,94,https://book.douban.com/subject/27147070/
坎尼的幽灵 ,[美] 罗伯特·L. 欧康奈尔, 社会科学文献出版社,葛晓虎, 2018-5,428, 75.00元,甲骨文丛书,https://book.douban.com/series/23971,9.78751E+12,8,284,https://book.douban.com/subject/26639303/
孟德斯鸠的自由主义哲学 ,(美)潘戈, 华夏出版社,"胡兴建,郑凡", 2016-1-1,230, CNY 39.00,西方传统·经典与解释·古今丛编,https://book.douban.com/series/33339,9.78751E+12,8,35,https://book.douban.com/subject/26708457/
五代时期北方中国的权力结构 ,王赓武, 中西书局,"胡耀飞,尹承", 2014-4,251, 35.00元,中西学术文丛,https://book.douban.com/series/18526,9.78755E+12,7.9,247,https://book.douban.com/subject/25881733/
唐代财政 ,杜希德, 中西书局有限公司,丁俊, 2016-5-1,368, CNY 45.00,中西学术文丛,https://book.douban.com/series/18526,9.78755E+12,7.9,105,https://book.douban.com/subject/26809716/
中古中国的寡头政治 ,[美]姜士彬（David G. Johnson）, 中西书局,"范兆飞,秦伊", 2016-9,286, 40.00元,中西学术文丛,https://book.douban.com/series/18526,9.78755E+12,7.9,219,https://book.douban.com/subject/26877308/
中古时期社邑研究 ,郝春文, 上海古籍出版社,, 2019-4-1,420,128,,,9.78753E+12,7.9,25,https://book.douban.com/subject/33406315/
南宋的农村经济 ,梁庚尧, 新星出版社,, 2006-8-1,284, CNY 23.00,,,9.7878E+12,7.9,49,https://book.douban.com/subject/1871296/
中古时代的历史书写与皇帝权力起源 ,徐冲, 上海古籍出版社,, 2012-6,338, 56.00元,中古中国知识·信仰·制度研究书系,https://book.douban.com/series/12637,9.78753E+12,7.9,210,https://book.douban.com/subject/10796997/
制造汉武帝 ,辛德勇, 生活·读书·新知三联书店,, 2015-10,176, CNY 28.00,“文化：中国与世界”新论,https://book.douban.com/series/922,9.78711E+12,7.9,1145,https://book.douban.com/subject/26476950/
突厥人和突厥汗国 ,马长寿, 广西师范大学出版社,, 2006-5,100, 14.00元,中国古代北方民族史丛书,https://book.douban.com/series/423,9.78756E+12,7.9,65,https://book.douban.com/subject/1844417/
宋元史学的基本问题 ,近藤一成 主编, 中华书局,王铿 等, 2010年, 312页, 39元,中国史学的基本问题,https://book.douban.com/series/6877,9.7871E+12,7.9,81,https://book.douban.com/subject/3316110/
唐代蕃将 ,马驰, 三秦出版社,, 2011-9,321, 40.00元,大长安书系,https://book.douban.com/series/13287,9.78781E+12,7.9,36,https://book.douban.com/subject/6983497/
明代宦官 ,蔡石山, 浙江大学出版社,黄中宪, 2019-3,282,58,启真·文史中国,https://book.douban.com/series/46700,9.78731E+12,7.9,97,https://book.douban.com/subject/33372103/
小歷史 ,林富士, 三民書局,, 2000-1-1, 246頁, NT$ 160,,,9.78957E+12,7.9,10,https://book.douban.com/subject/3285135/
巫鬼与淫祀 ,晏昌贵, 武汉大学出版社,, 2009-11,403, 59.00元,楚地出土战国简册研究,https://book.douban.com/series/7842,9.78731E+12,7.9,24,https://book.douban.com/subject/4208635/
中國，從「天下」到民族國家 ,王柯, 政大出版社,, 2017-4,285,320,,,9.78987E+12,7.9,28,https://book.douban.com/subject/27140824/
英国的课业 ,【美】何伟亚, 社会科学文献出版社,"刘天路,邓红风", 2013-1,356, 69.00元,社科文献精品译库,https://book.douban.com/series/4720,9.78751E+12,7.9,27,https://book.douban.com/subject/21325895/
玉台新咏汇校（全二册） ,吴冠文                   /                谈蓓芳                   /                章培恒, 上海古籍出版社,, 2011-8,1236, 138.00元,光华文史文献研究丛书,https://book.douban.com/series/22201,9.78753E+12,7.9,22,https://book.douban.com/subject/6797614/
乾隆皇帝的荷包 ,赖惠敏, 中央研究院近代史研究所,, 2016-1-1,472, 58.00元,中央研究院近代史研究所專刊,https://book.douban.com/series/38840,9.78986E+12,7.9,44,https://book.douban.com/subject/25944449/
皇權、禮儀與經典詮釋 ,甘懷真                   /                        甘怀真, 臺灣大學出版中心,, 2004-06, 10+565页, NTD630,東亞文明研究叢書,https://book.douban.com/series/32060,9.78957E+12,7.9,37,https://book.douban.com/subject/2119664/
傅衣凌治史五十年文编 ,傅衣凌, 中华书局,, 2007-09,368, 30.00元,傅衣凌著作集,https://book.douban.com/series/9015,9.7871E+12,7.9,33,https://book.douban.com/subject/2263276/
宋朝简史 ,包伟民                   /                        吴铮强, 浙江人民出版社,, 2020-8-30,312,58,,,9.78721E+12,7.9,63,https://book.douban.com/subject/35036636/
被监押的帝国主义 ,谢艾伦, 中国社会科学出版社,"蒋清宏,张立,张平", 2004-5-1,191, 19.00元,中国近代史研究译丛,https://book.douban.com/series/335,9.7875E+12,7.9,72,https://book.douban.com/subject/1178750/
明清徽商与淮扬社会变迁 ,王振忠, 生活·读书·新知三联书店,, 1996-04,218, 11.80元,三联·哈佛燕京学术丛书,https://book.douban.com/series/586,9.78711E+12,7.9,51,https://book.douban.com/subject/1077710/
变迁之神 ,韩森, 浙江人民出版社,, 1999-9,217, 14.00元,外国学者笔下的传统中国,https://book.douban.com/series/5126,9.78721E+12,7.9,159,https://book.douban.com/subject/1265821/
追寻一己之福 ,蒲慕州, 上海古籍出版社,, 2007-3,295, 28.00元,早期中国研究丛书,https://book.douban.com/series/433,9.78753E+12,7.9,142,https://book.douban.com/subject/2048529/
近代中国的不吸纸烟运动研究 ,刘文楠, 社会科学文献出版社,, 2015-3-1,256, CNY 65.00,国家社科基金后期资助项目,https://book.douban.com/series/20852,9.78751E+12,7.9,82,https://book.douban.com/subject/26366098/
拉达克王国史 ,[意] 毕达克（Luciano Petech）, 上海古籍出版社,沈卫荣, 2018-11-1,336, 48 元,西域历史语言研究译丛,https://book.douban.com/series/33445,9.78753E+12,7.9,35,https://book.douban.com/subject/27112482/
独语 ,赵园, 北京师范大学出版社,, 2013-1-1,350, 40.00元,赵园作品系列,https://book.douban.com/series/18611,9.7873E+12,7.9,20,https://book.douban.com/subject/21794177/
重塑中华 ,黄兴涛, 北京师范大学出版社,, 2017-10,435, CNY 59.00,新史学&amp;多元对话系列,https://book.douban.com/series/2065,9.7873E+12,7.9,366,https://book.douban.com/subject/27144126/
晋武帝司马炎 ,(日) 福原启郎, 江苏人民出版社,陆帅, 2020-1,264, 48.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,7.8,317,https://book.douban.com/subject/34800959/
宋代台谏制度研究 ,虞云国, 上海人民出版社,, 2014-8-1,164, CNY 40.00,上海市学术著作出版基金25周年精选丛书,https://book.douban.com/series/28825,9.78721E+12,7.8,18,https://book.douban.com/subject/26353726/
宋代的家族与社会 ,黄宽重, 国家图书馆出版社,, 2009-06,283, 28.00元,,,9.7875E+12,7.8,74,https://book.douban.com/subject/3819918/
义旨之争 ,魏希德, 浙江大学出版社,胡永光, 2016-1-31,383, CNY 62.00,海外中国思想史研究前沿译丛,https://book.douban.com/series/32949,9.78731E+12,7.8,68,https://book.douban.com/subject/26663542/
南朝陈会要 ,朱铭盘, 上海古籍出版社,, 2006-12,316, 24.00元,歷代會要叢書,https://book.douban.com/series/452,9.78753E+12,7.8,10,https://book.douban.com/subject/2016345/
国计民生 ,范金民, 福建人民出版社,, 2008-9-1,794, 52.00元,中国经济史研究丛书,https://book.douban.com/series/7510,9.78721E+12,7.8,10,https://book.douban.com/subject/3544659/
幽灵的节日 ,[美]太史文, 浙江人民出版社,侯旭东, 1998-01,256, 15.50元,外国学者笔下的传统中国,https://book.douban.com/series/5126,9.78721E+12,7.8,102,https://book.douban.com/subject/1275576/
从医疗看中国史 ,李建民 主编, 中华书局,, 2012-7,627, 92.00元,生命医疗史系列,https://book.douban.com/series/13524,9.7871E+12,7.8,48,https://book.douban.com/subject/11540030/
清朝内争与鸦片战争 ,[美] 詹姆斯·波拉切克（James M. Polachek）, 中国人民大学出版社,李雯, 2020-6-29,331, 79.00元,海外中国研究文库,https://book.douban.com/series/9032,9.7873E+12,7.8,48,https://book.douban.com/subject/35134865/
宋史十讲 ,邓广铭, 中华书局,, 2008-12-1,239, 29.00元,国学专题课,https://book.douban.com/series/9361,9.7871E+12,7.8,543,https://book.douban.com/subject/3360630/
东洋史说苑 ,[日] 桑原隲藏, 中华书局,"钱婉约,王广生", 2005-7,285, 20.00元,日本中国学文萃,https://book.douban.com/series/1028,9.7871E+12,7.8,82,https://book.douban.com/subject/1420730/
藏园批注读书敏求记校证 ,[清]钱曾  著                   /                傅增湘  批注                   /                管庭芬                   /                章钰  校证                   /                冯惠民  整理, 中华书局,, 2011-11,556, 53.00元,書目題跋叢書,https://book.douban.com/series/1070,9.7871E+12,7.8,14,https://book.douban.com/subject/7065482/
郑玄三礼注研究 ,杨天宇, 天津人民出版社,, 2007-6,778, 78.00元,,,9.7872E+12,7.8,15,https://book.douban.com/subject/2162204/
五经异义疏证 ,陈寿祺著, 上海古籍出版社,曹建墩整理, 2012-8,230, 32.00元,清代學術名著叢刊,https://book.douban.com/series/2503,9.78753E+12,7.8,26,https://book.douban.com/subject/11636092/
隋唐世界帝国的形成 ,[日] 谷川道雄, 后浪×楚尘文化丨九州出版社,马云超, 2020-11,208, 58.00元,汗青堂,https://book.douban.com/series/33744,9.78751E+12,7.8,103,https://book.douban.com/subject/35166598/
魏晋史学的思想与社会基础 ,逯耀东, 中华书局,, 2006-9,357, 39.00元,,,9.7871E+12,7.8,153,https://book.douban.com/subject/1907693/
花之忠臣藏 ,[日]野口武彦, 社会科学文献出版社,张秀梅, 2019-10,376,66,甲骨文丛书,https://book.douban.com/series/23971,9.78752E+12,7.8,64,https://book.douban.com/subject/34663163/
北狄与匈奴 ,马长寿, 广西师范大学出版社,,2006,160, 18.00元,中国古代北方民族史丛书,https://book.douban.com/series/423,9.78756E+12,7.8,82,https://book.douban.com/subject/1814302/
华南丝区 ,苏耀昌（ Alvin Y. So ）, 中州古籍出版社,陈春声, 1987-11-01,239, 2.20元,,,9.78753E+12,7.8,17,https://book.douban.com/subject/3650560/
舆地纪胜（全八册） ,王象之, 中华书局,, 1992-10,7832, 736.00元,中國古代地理總志叢刊,https://book.douban.com/series/1306,9.7871E+12,7.8,27,https://book.douban.com/subject/1255394/
中国经济史 ,侯家驹, 新星出版社,, 2008-01-01,890,85,,,9.7878E+12,7.8,139,https://book.douban.com/subject/2357740/
宋代科舉社會 ,梁庚堯, 國立臺灣大學出版中心,, 2015-12-15,296, NT$300,,,9.78986E+12,7.8,26,https://book.douban.com/subject/26676331/
北宋政治改革家王安石 ,邓广铭, 河北教育出版社,, 2003-12,559,24.7,二十世纪中国史学名著,https://book.douban.com/series/2294,9.78754E+12,7.8,61,https://book.douban.com/subject/1034976/
跨越门闾 ,[美] 许曼, 上海古籍出版社,刘云军, 2019-6,433,68,,,9.78753E+12,7.8,101,https://book.douban.com/subject/33436172/
十三世纪中国政治与文化危机 ,戴仁柱, 中国广播电视出版社,刘晓, 2003-5,305, 22.00元,,,9.7875E+12,7.8,48,https://book.douban.com/subject/1276708/
中国古文字学导论 ,[美] 夏含夷, 中西書局,, 2013-8,342, 48.00元,,,9.78755E+12,7.8,47,https://book.douban.com/subject/24879439/
中国医药与治疗史 ,[美] 艾媞捷  [美] 琳达•巴恩斯 编, 浙江大学出版社,盛颜, 2020-1,455,88,新史学译丛,https://book.douban.com/series/33646,9.78731E+12,7.8,15,https://book.douban.com/subject/34910861/
孙权传 ,张作耀, 人民出版社,, 2007-12-1,452, 32.00元,中国历代帝王传记丛书,https://book.douban.com/series/2220,9.78701E+12,7.8,114,https://book.douban.com/subject/2968849/
马岛战争 ,[英]马丁•米德尔布鲁克（Martin Middlebrook）, 吉林文史出版社,俞敏, 2019-4-8,304,89.8,指文·海洋文库,https://book.douban.com/series/48663,9.78755E+12,7.8,23,https://book.douban.com/subject/30592455/
早期中华帝国的贵族家庭 ,伊沛霞, 上海古籍出版社,范兆飞, 2010-12,252, 48.00元,剑桥中华文史丛刊,https://book.douban.com/series/5069,9.78753E+12,7.7,152,https://book.douban.com/subject/5422350/
唐代中国的国家与学者 ,[英] 麦大维, 中国社会科学出版社,"张达志,蔡明琼", 2019-7,448,128,鼓楼史学丛书·海外中国研究系列,https://book.douban.com/series/54658,9.78752E+12,7.7,30,https://book.douban.com/subject/30420959/
安禄山叛乱的背景 ,[加] 蒲立本, 中西书局,丁俊, 2018-4,320, 45.00元,中西学术文丛,https://book.douban.com/series/18526,9.78755E+12,7.7,309,https://book.douban.com/subject/30152571/
中国古代北方民族通论 ,林幹, 人民出版社,, 2010-1,380, 49.00元,人民联盟文库,https://book.douban.com/series/7085,9.78701E+12,7.7,16,https://book.douban.com/subject/4713750/
中国古代皇帝祭祀研究 ,金子修一, 西北大学出版社,"徐璐,张子如", 2018-10,437, 120.00元,海外中国研究书系·日本学人唐代文史研究八人集,https://book.douban.com/series/44419,9.78756E+12,7.7,20,https://book.douban.com/subject/30353884/
北宋种氏將門之形成 ,曾瑞龍, 香港中華書局,, 2010/05/01,207, 78.00元,,,9.78963E+12,7.7,30,https://book.douban.com/subject/4922460/
宋朝的太祖和太宗 ,竺沙雅章, 浙江大学出版社,方建新, 2006-12,222, 18.00元,,,9.78731E+12,7.7,86,https://book.douban.com/subject/2038060/
易堂寻踪 ,赵园, 北京师范大学出版社,, 2013-1-1,234, 38.00元,赵园作品系列,https://book.douban.com/series/18611,9.7873E+12,7.7,55,https://book.douban.com/subject/21771783/
宋元战争史 ,陈世松, 内蒙古人民出版社,, 2010-3,415, 26.50元,,,9.7872E+12,7.7,41,https://book.douban.com/subject/4219646/
校補襄陽耆舊記(附南雍州記） ,[東晉] 習鑿齒 撰                   /                        黃惠賢 校補, 中華書局,, 2018-11-9,203, RMB 24.00,中国史学基本典籍丛刊,https://book.douban.com/series/2968,9.7871E+12,7.7,28,https://book.douban.com/subject/30376182/
