title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
旧五代史（全六册） ,薛居正, 中华书局,, 1976-5-1, 2124, 80.00,点校本二十四史·清史稿,https://book.douban.com/series/7670, 9787101003215,8.6,168,https://book.douban.com/subject/1262810/
梁书（全三册） ,姚思廉, 中华书局,, 1973-05, 870, 34.00,点校本二十四史·清史稿,https://book.douban.com/series/7670, 9787101003116,8.6,227,https://book.douban.com/subject/1038619/
世說新語箋疏（全三冊） ,余嘉锡 箋疏, 中华书局,"周祖谟（整理）,余淑宜 （整理）,周士琦 （整理）", 2008, 1236, 120.00元,余嘉锡著作集,https://book.douban.com/series/2698, 9787101056471,9.6,976,https://book.douban.com/subject/2377241/
左传译文 ,沈玉成, 中华书局,, 2006-06-01, 600, 36.00元,中國古典名著譯注叢書,https://book.douban.com/series/46677, 9787101000948,8.7,187,https://book.douban.com/subject/1289199/
荀子集解 ,王先谦, 中华书局,, 1988-9-1, 559, 40.00元,新編諸子集成,https://book.douban.com/series/662, 9787101004021,9.3,446,https://book.douban.com/subject/1034396/
左传纪事本末（全三册） ,高士奇 撰                   /                杨伯峻 点校, 中华书局,, 2015-8-1, 844, 96.00元,历代纪事本末,https://book.douban.com/series/32364, 9787101110579,9.1,50,https://book.douban.com/subject/26659440/
尚书今古文注疏 ,(清)孙星衍                   /                        陈沆, 中华书局,, 1986-12, 613, 60.00元,十三經清人注疏叢書,https://book.douban.com/series/17, 9787101021059,9.2,247,https://book.douban.com/subject/1017288/
战国策笺证 ,范祥雍, 上海古籍出版社,, 2006-12, 1964, 160.00元,中華要籍集釋叢書,https://book.douban.com/series/263, 9787532543298,9.2,128,https://book.douban.com/subject/1966425/
新五代史(全3册) ,（宋） 欧阳修 撰, 中华书局,, 2015-8, 1132, 180.00元,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101105292,9.4,95,https://book.douban.com/subject/26314790/
旧五代史(全六册) : 全六冊,[宋]薛居正, 中华书局,, 2015-8, 2404, CNY 360.00,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101105308,9.3,108,https://book.douban.com/subject/26589376/
南齊書 : 全三冊,〔梁〕萧子显撰                   /                        王仲荦点校                   /                        景蜀慧修订, 中华书局,, 2017-8, 1171, 200.00元,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101127157,9.0,37,https://book.douban.com/subject/27104914/
魏書 : 全八冊,〔北齐〕魏收 撰                   /                        何德章 修订, 中华书局,, 2017-1,, 510.00元,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101122701,9.3,60,https://book.douban.com/subject/26950671/
遼史 : 全五冊,（元）脱脱等修, 中华书局,, 2016-4, 1755, 280.00,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101116076,9.5,66,https://book.douban.com/subject/26762895/
隋書 : 點校本二十四史修訂本(精裝函套全六冊),[唐]魏徵, 中华书局,, 2018-12,, 300.00元,点校本二十四史修订本（精装）,https://book.douban.com/series/20606, 9787101136289,9.3,47,https://book.douban.com/subject/30391632/
史记会注考证 ,[汉]司马迁  撰                   /                        [日]泷川资言  考证                   /                        杨海峥  整理, 上海古籍出版社,, 2015-4, 2268, 680.00元,前四史集解丛书,https://book.douban.com/series/32450, 9787532575695,9.8,82,https://book.douban.com/subject/26359328/
三国志集解（全八册） ,[晋]陈寿著 [ 南朝宋]裴松之注 盧弼集解 钱剑夫整理, 上海古籍出版社,钱剑夫, 2009-11, 3764, 480.00元,前四史集解丛书,https://book.douban.com/series/32450, 9787532550814,9.3,79,https://book.douban.com/subject/4162009/
金史（全八册） ,脱脱, 中华书局,, 1975-07, 2906, 196.00元,点校本二十四史·清史稿,https://book.douban.com/series/7670, 9787101003253,8.5,146,https://book.douban.com/subject/1022267/
辽史(全五册) ,脱脱, 中华书局,, 1974-10, 1612, 60.00,点校本二十四史·清史稿,https://book.douban.com/series/7670, 9787101003246,8.6,159,https://book.douban.com/subject/1067620/
元史（全十五册） ,宋濂                   /                赵埙                   /                王祎, 中华书局,, 1976-4-1, 4578, 348.00元,点校本二十四史·清史稿,https://book.douban.com/series/7670, 9787101003260,8.7,148,https://book.douban.com/subject/1012597/
《资治通鉴》典藏版（全30册） ,司马光, 中华书局,, 2013-9,, 2800,,, 9787101094800,9.4,33,https://book.douban.com/subject/25752570/
文津阁四库全书（影印本) ,,"<div id=""info"" class="""">                         商务印书馆",, 2008-1-1, n, 200000.00元,,, 9787100043892,9.5,38,https://book.douban.com/subject/1447857/
四书遇 : (张岱著作集),张岱                   /                朱宏达 (注释 解说词), 浙江古籍出版社,, 2014-3, 579, 45,张岱著作集,https://book.douban.com/series/13684, 9787554001752,9.4,23,https://book.douban.com/subject/25856617/
朱子全书 ,朱熹, 上海古籍出版社,朱杰人 等主编, 2010-12-1, 23357, 2800.00元,,, 9787532551668,9.1,34,https://book.douban.com/subject/5398198/
春秋左传词典 ,杨伯峻                   /                徐提, 中华书局,, 1985.11, 1230, 9.5元,,,,9.0,37,https://book.douban.com/subject/3646307/
国故论衡疏证 ,章太炎 撰                   /                庞俊                   /                郭诚永 疏证, 中华书局,, 2008-07, 620, 98.00元,“小学”经典四种,https://book.douban.com/series/31931, 9787101060713,9.1,63,https://book.douban.com/subject/3134556/
汉书补注（精装） ,王先谦, 上海古籍出版社,班固 编纂, 2012-6, 6311, 880.00元,前四史集解丛书,https://book.douban.com/series/32450, 9787532562572,9.6,23,https://book.douban.com/subject/10581168/
续资治通鉴（全十二册） ,毕沅, 中华书局,, 1999-08, 6020, 478.00元,,, 9787101004694,7.8,90,https://book.douban.com/subject/1255976/
唐代长安与西域文明 ,向达, 商务印书馆,, 2015-12, 770, CNY 75.00,中华现代学术名著丛书,https://book.douban.com/series/6985, 9787100117357,9.5,60,https://book.douban.com/subject/26735949/
中国中古政治史论 ,毛汉光, 上海书店出版社,, 2002-12-1, 493, 35.00,,, 9787806227855,8.8,147,https://book.douban.com/subject/1397320/
唐六典 ,[唐]李林甫 等 撰                   /                陈仲夫  点校, 中华书局,, 2014-7, 784, 88.00元,中国史学基本典籍丛刊,https://book.douban.com/series/2968, 9787101101638,9.3,53,https://book.douban.com/subject/26022068/
中国中世社会与共同体（增订本） ,谷川道雄, 上海古籍出版社,马彪, 2013-12, 336, 58,日本中国史研究译丛,https://book.douban.com/series/4086, 9787532570768,8.3,110,https://book.douban.com/subject/25782894/
九品官人法研究 ,[日]宫崎市定, 中华书局,"韩昇,刘建英", 2008-04, 449, 66.00元,日本学者中国史研究丛刊,https://book.douban.com/series/2028, 9787101058420,9.2,353,https://book.douban.com/subject/3056221/
中古中国的寡头政治 ,[美]姜士彬（David G. Johnson）, 中西书局,"范兆飞,秦伊", 2016-9, 286, 40.00元,中西学术文丛,https://book.douban.com/series/18526, 9787547511480,7.9,219,https://book.douban.com/subject/26877308/
從西郊到南郊 : 国家祭典与北魏政治,康乐, 稻鄉出版社,, 1995-1-1, 424, NTD410,史學叢書系列,https://book.douban.com/series/36472, 9789578571198,8.4,57,https://book.douban.com/subject/2299823/
碑铭所见前秦至隋初的关中部族 ,马长寿, 广西师范大学出版社,, 2006-6, 110, 15.00元,中国古代北方民族史丛书,https://book.douban.com/series/423, 9787563360499,8.9,105,https://book.douban.com/subject/1823678/
寒柳堂集 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7-1, 241, 55.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054005,9.5,101,https://book.douban.com/subject/26427669/
讀書劄記一集 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7-1, 655, 120.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054074,9.5,40,https://book.douban.com/subject/26427681/
隋唐制度淵源略論稿 唐代政治史述論稿 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7-1, 359, 78.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054036,9.6,166,https://book.douban.com/subject/26427668/
讀書劄記二集 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7, 315, 65.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054081,9.0,26,https://book.douban.com/subject/26427683/
讀書劄記三集 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7-1, 319, 65.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054111,9.2,15,https://book.douban.com/subject/26427675/
柳如是别传（上、中、下册） ,陈寅恪, 生活·读书·新知三联书店,, 2015-7, 1254, 222.00元,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054043,9.7,250,https://book.douban.com/subject/26427684/
陈寅恪集：书信集 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7-1, 292, 60.00,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054067,9.6,39,https://book.douban.com/subject/26427670/
講義及雜稿 ,陈寅恪, 生活·读书·新知三联书店,, 2015-7, 502, 95.00元,陳寅恪集（三联2015版）,https://book.douban.com/series/31093, 9787108054098,8.5,17,https://book.douban.com/subject/26427678/
廿二史劄记校证 ,赵翼, 中华书局,王树民, 2013-3-1,, 96.00,中国史学基本典籍丛刊,https://book.douban.com/series/2968, 9787101091540,9.3,75,https://book.douban.com/subject/25662363/
吕著史地通俗读物四种 ,吕思勉, 上海古籍出版社,, 2010-03, 300, 28.00元,吕思勉文集,https://book.douban.com/series/864, 9787532554775,8.3,85,https://book.douban.com/subject/4737530/
中国民族史两种 ,吕思勉, 上海古籍出版社,, 2008-05-01, 360, 28.00元,吕思勉文集,https://book.douban.com/series/864, 9787532548439,8.9,113,https://book.douban.com/subject/3091586/
吕思勉论学丛稿 : 吕思勉文集,吕思勉, 上海古籍出版社,, 2006, 757, 55.00元,吕思勉文集,https://book.douban.com/series/864, 9787532545124,8.8,73,https://book.douban.com/subject/1962745/
清史讲义 ,孟森, 中华书局,, 2006-4, 499, 34.00元,孟森著作集,https://book.douban.com/series/2093, 9787101050325,9.0,417,https://book.douban.com/subject/1825044/
廿二史札记校证（上下册） ,赵翼                   /                        王樹民, 中华书局,王树民 校证, 1984-1-1, 921, 88.00元,,, 9787101030334,9.3,412,https://book.douban.com/subject/1265468/
国史讲话 ,顾颉刚, 中华书局,, 2010-8, 140, 12.00元,跟大师学国学,https://book.douban.com/series/1071, 9787101074413,8.2,331,https://book.douban.com/subject/5292367/
中国史纲 ,张荫麟, 中华书局,, 2009-6-8, 290, 19.00元,跟大师学国学,https://book.douban.com/series/1071, 9787101066937,9.2,879,https://book.douban.com/subject/3794107/
史学与史籍七种 ,吕思勉, 上海古籍出版社,, 2009-11, 632, 54.00元,吕思勉文集,https://book.douban.com/series/864, 9787532553563,8.8,62,https://book.douban.com/subject/4179028/
文学与文选四种 ,吕思勉, 上海古籍出版社,, 2010年6月, 487, 39.00元,吕思勉文集,https://book.douban.com/series/864, 9787532554614,8.9,45,https://book.douban.com/subject/4894500/
秦汉魏晋史探微（重订本） ,田余庆, 中华书局,, 2004-2, 415, 44.00元,中华学术精品,https://book.douban.com/series/1984, 9787101033489,9.1,674,https://book.douban.com/subject/1172077/
中國地方行政制度史 : 魏晉南北朝地方行政制度,嚴耕望, 上海古籍出版社,, 2007-3, 920, 78.00元,嚴耕望史學著作集,https://book.douban.com/series/4618, 9787532546701,9.4,97,https://book.douban.com/subject/2156250/
廿二史考异（上下） : 附：三史拾遗 诸史拾遗,钱大昕, 上海古籍出版社,, 2004-5, 1596, 138.00元,清代學術名著叢刊,https://book.douban.com/series/2503, 9787532535354,9.1,101,https://book.douban.com/subject/1593052/
建康实录（全二册） ,许嵩, 中华书局,, 1986-10, 810, 66.00元,中国史学基本典籍丛刊,https://book.douban.com/series/2968, 9787101060843,8.5,110,https://book.douban.com/subject/3606343/
讲义及杂稿 ,陈寅恪 著                   /                陈美延 编, 生活·读书·新知三联书店,, 2002-5, 501, 58.00元,陳寅恪集（三联2001版）,https://book.douban.com/series/758, 9787108015174,9.5,120,https://book.douban.com/subject/1006705/
读书札记三集 ,陈寅恪 著                   /                陈美延 编, 生活·读书·新知三联书店,, 2001-9, 318, 40.00元,陳寅恪集（三联2001版）,https://book.douban.com/series/758, 9787108015013,8.9,68,https://book.douban.com/subject/1001815/
元白诗笺证稿 ,陈寅恪, 生活·读书·新知三联书店,, 2001-4, 383, 44.00元,陳寅恪集（三联2001版）,https://book.douban.com/series/758, 9787108009425,9.3,427,https://book.douban.com/subject/1015144/
读书札记二集 ,陈寅恪 著                   /                陈美延 编, 生活·读书·新知三联书店,, 2001-9, 314, 40.00元,陳寅恪集（三联2001版）,https://book.douban.com/series/758, 9787108014092,9.2,75,https://book.douban.com/subject/1031605/
魏晋南北朝史论集 ,周一良, 北京大学出版社,, 1997-6-1, 573, 32.00元,北大名家名著文丛,https://book.douban.com/series/2022, 9787301031919,8.7,205,https://book.douban.com/subject/1031725/
书信集 ,陈寅恪 著                   /                陈美延 编, 生活·读书·新知三联书店,, 2001-6, 291, 36.00元,陳寅恪集（三联2001版）,https://book.douban.com/series/758, 9787108013897,9.0,128,https://book.douban.com/subject/1058845/
唐代政治史述论稿 ,陈寅恪, 上海古籍出版社,, 1997-12-01, 201, 10.00元,蓬莱阁丛书,https://book.douban.com/series/48, 9787532522712,9.4,265,https://book.douban.com/subject/1410929/
中国中世社会与共同体 ,[日] 谷川道雄, 中华书局,马彪, 2004-12, 335, 29.00元,世界汉学论丛,https://book.douban.com/series/724, 9787101035797,8.2,178,https://book.douban.com/subject/1442026/
义和团运动的起源 ,周锡瑞, 江苏人民出版社,"张俊义,王栋", 2005-07-01, 335, 32.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214012692,8.4,593,https://book.douban.com/subject/1072260/
庚子勤王与晚清政局 ,桑兵, 北京大学出版社,, 2004-4, 488, 37.00元,,, 9787301070796,8.0,267,https://book.douban.com/subject/1160760/
义和团的起源及其运动 : 中国民众Nationalism的诞生,佐藤公彦, 中国社会科学出版社,"宋军,彭曦", 2007-4, 806, 55.00元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336, 9787500459965,9.0,88,https://book.douban.com/subject/2161684/
被“废除不平等条约”遮蔽的北洋修约史（1912-1928） ,唐启华, 社会科学文献出版社,, 2010-9-1, 569, 69.00元,近世中国,https://book.douban.com/series/2997, 9787509717509,8.6,259,https://book.douban.com/subject/5288681/
中华帝国晚期的叛乱及其敌人 : 1796-1864年的军事化与社会结构,[美国]            孔飞力, 中国社会科学出版社,谢亮生 等, 1990-11, 270, 4.20元,中国近代史研究译丛,https://book.douban.com/series/335, 9787500404804,8.3,1290,https://book.douban.com/subject/1063540/
革命与反革命 : 社会文化视野下的民国政治,王奇生, 社会科学文献出版社,, 2010-01, 457, 49.00元,近世中国,https://book.douban.com/series/2997, 9787509712375,8.6,1157,https://book.douban.com/subject/4248275/
走向世界的挫折 : 郭嵩焘与道咸同光时代,汪荣祖, 岳麓书社,, 2000-10, 340, 17.50元,海外名家名作丛书,https://book.douban.com/series/737, 9787806650165,7.9,220,https://book.douban.com/subject/1660719/
衰世与西法 : 晚清中国的旧邦新命和社会脱榫,杨国强, 中华书局,, 2014-11-1, 452, CNY 48.00,,, 9787101104202,8.8,121,https://book.douban.com/subject/26276879/
龙旗飘扬的舰队 : 中国近代海军兴衰史,姜鸣, 生活·读书·新知三联书店,, 2002-12, 561, 38.00元,,, 9787108017482,8.4,663,https://book.douban.com/subject/1001057/
天公不语对枯棋 : 晚清的政局和人物,姜鸣, 生活·读书·新知三联书店,, 2006年1月1日, 343, 29.80元,,, 9787108022998,7.6,904,https://book.douban.com/subject/1465795/
大门口的陌生人 : 1839-1861年间华南的社会动乱,[美国]            魏斐德, 中国社会科学出版社,王小荷, 1988-8, 256, 3.30元,中国近代史研究译丛,https://book.douban.com/series/335, 9787500400585,8.3,935,https://book.douban.com/subject/1023084/
戊戌变法史事考二集 ,茅海建, 生活·读书·新知三联书店,, 2011-12, 478, 45.00元,三联文史新论,https://book.douban.com/series/12302, 9787108039811,9.0,169,https://book.douban.com/subject/10464953/
